"spec";"h_iter";"eta_gzt_mitt";"eta_gzg_mitt";"sig_gzt_mitt";"sig_gzg_mitt";"w_iter";"gam_ks";"gam_ku";"ei_eff_gzg";"ei_eff_gzt"
"SPEC_1";0.1;3.10797004967764;2.19823394571999;3.57520154714584;2.52870178222656;22.9110918045044;0.24569000401324;0.24569000401324;24240465.44;24240465.44
"SPEC_1";0.095;2.52245151626998;1.78411693650375;2.90166006088257;2.05232918262482;22.9861440658569;0.250423705880759;0.250423705880759;24294656.54;24294656.54
"SPEC_1";0.09;1.90409740497326;1.34677727717795;2.19034671485424;1.5492427945137;23.0617322921753;0.255665424998428;0.255665424998428;24330014.53;24330014.53
"SPEC_1";0.085;1.2496920883811;0.883941009955902;1.43756246566772;1.01682680845261;23.1426181793212;0.261491670342761;0.261491670342761;24345369.23;24345369.23
"SPEC_1";0.08;0.555072841834966;0.392664311347371;0.638518792390823;0.451694846153259;23.2344856262207;0.267985608621185;0.267985608621185;24338462.47;24338462.47
"SPEC_1";0.08;0.555072841834966;0.392664311347371;0.638518792390823;0.451694846153259;23.2344856262207;0.267985608621185;0.267985608621185;24338462.47;24338462.47
"SPEC_1";0.08;0.555072841834966;0.392664311347371;0.638518792390823;0.451694846153259;23.2344856262207;0.267985608621185;0.267985608621185;24338462.47;24338462.47
"SPEC_1";0.08;0.555072841834966;0.392664311347371;0.638518792390823;0.451694846153259;23.2344856262207;0.267985608621185;0.267985608621185;24338462.47;24338462.47
"SPEC_1";0.08;0.555072841834966;0.392664311347371;0.638518792390823;0.451694846153259;23.2344856262207;0.267985608621185;0.267985608621185;24338462.47;24338462.47
"SPEC_2";0.1;1.96044489598834;1.38661117700175;2.25516511201858;1.59506505727768;11.5792279243469;0.266707317701643;0.266707317701643;25001800.92;25001800.92
"SPEC_2";0.095;1.54256190779727;1.09105713296303;1.77446038126946;1.25507938861847;11.6104874610901;0.272952889066584;0.272952889066584;25107022.46;25107022.46
"SPEC_2";0.09;1.10324199943741;0.780342040425347;1.26909604668617;0.897653460502624;11.6412677764893;0.279659708221847;0.279659708221847;25189618.54;25189618.54
"SPEC_2";0.085;0.640286921470348;0.452911368455448;0.736543388664723;0.520999044179917;11.674177646637;0.286894857372243;0.286894857372243;25247226.27;25247226.27
"SPEC_2";0.085;0.640286921470348;0.452911368455448;0.736543388664723;0.520999044179917;11.674177646637;0.286894857372243;0.286894857372243;25247226.27;25247226.27
"SPEC_2";0.085;0.640286921470348;0.452911368455448;0.736543388664723;0.520999044179917;11.674177646637;0.286894857372243;0.286894857372243;25247226.27;25247226.27
"SPEC_2";0.085;0.640286921470348;0.452911368455448;0.736543388664723;0.520999044179917;11.674177646637;0.286894857372243;0.286894857372243;25247226.27;25247226.27
"SPEC_2";0.085;0.640286921470348;0.452911368455448;0.736543388664723;0.520999044179917;11.674177646637;0.286894857372243;0.286894857372243;25247226.27;25247226.27
"SPEC_2";0.085;0.640286921470348;0.452911368455448;0.736543388664723;0.520999044179917;11.674177646637;0.286894857372243;0.286894857372243;25247226.27;25247226.27
"SPEC_3";0.1;4.77643739793723;3.37829368075092;5.49449515342712;3.88616383075714;47.0570869445801;0.224973890399909;0.224973890399909;23439903.63;23439903.63
"SPEC_3";0.095;3.9557594884758;2.79785266512548;4.55044199824333;3.21846318244934;47.2578449249268;0.228628232975286;0.228628232975286;23454496.79;23454496.79
"SPEC_3";0.09;3.08695807038304;2.18337586015178;3.55103076696396;2.51161003112793;47.4603328704834;0.232816071211685;0.232816071211685;23454521.6;23454521.6
"SPEC_3";0.085;2.16567189200862;1.53177881613913;2.49124456644058;1.76205623149872;47.673355102539;0.237615678800828;0.237615678800828;23438848.77;23438848.77
"SPEC_3";0.08;1.18632131350348;0.839115475889774;1.36466495096684;0.96526250243187;47.9075336456299;0.243113403114934;0.243113403114934;23405817.41;23405817.41
"SPEC_3";0.075;0.14169562960994;0.100286199809226;0.162997205927968;0.11536255851388;48.1758804321289;0.249405005420591;0.249405005420591;23353069.34;23353069.34
"SPEC_3";0.075;0.14169562960994;0.100286199809226;0.162997205927968;0.11536255851388;48.1758804321289;0.249405005420591;0.249405005420591;23353069.34;23353069.34
"SPEC_3";0.075;0.14169562960994;0.100286199809226;0.162997205927968;0.11536255851388;48.1758804321289;0.249405005420591;0.249405005420591;23353069.34;23353069.34
"SPEC_3";0.075;0.14169562960994;0.100286199809226;0.162997205927968;0.11536255851388;48.1758804321289;0.249405005420591;0.249405005420591;23353069.34;23353069.34
"SPEC_4";0.1;1.5941498418436;1.12886868915983;1.83380370140076;1.29857528209686;11.7608036994934;0.245717516592224;0.245717516592224;24241496.12;24241496.12
"SPEC_4";0.095;1.29402717691475;0.916355815496144;1.48856259584427;1.05411463975906;11.799328327179;0.250451940567508;0.250451940567508;24295716.22;24295716.22
"SPEC_4";0.09;0.977086396933777;0.691935078920195;1.12397505193949;0.795955985784531;11.8381280899048;0.255694542342599;0.255694542342599;24331088.96;24331088.96
"SPEC_4";0.09;0.977086396933777;0.691935078920195;1.12397505193949;0.795955985784531;11.8381280899048;0.255694542342599;0.255694542342599;24331088.96;24331088.96
"SPEC_4";0.09;0.977086396933777;0.691935078920195;1.12397505193949;0.795955985784531;11.8381280899048;0.255694542342599;0.255694542342599;24331088.96;24331088.96
"SPEC_4";0.09;0.977086396933777;0.691935078920195;1.12397505193949;0.795955985784531;11.8381280899048;0.255694542342599;0.255694542342599;24331088.96;24331088.96
"SPEC_4";0.09;0.977086396933777;0.691935078920195;1.12397505193949;0.795955985784531;11.8381280899048;0.255694542342599;0.255694542342599;24331088.96;24331088.96
